    2;   42;   12
    2;   43;   13
    2;   44;   12
    2;   45;   11
    2;   46;   10
    2;   47;    9
    2;   48;   11
    2;   49;   10
    2;   50;   10
    2;   51;   25
    2;   52;   13
    2;   53;   24
    2;   54;   23
    2;   55;   22
    2;   56;   21
    2;   57;   20
    2;   58;   19
    2;   59;   18
    2;   60;   17
    2;   61;   16
    2;   62;    7
    2;   63;   14
    2;   64;   15
    2;   65;   16
    2;   66;   17
    2;   67;   18
    2;   68;   19
    2;   69;   20
    2;   70;   21
    2;   71;   22
    2;   72;   23
    2;   73;   24
    2;   74;   25
    2;   75;   26
    2;   76;   14
    2;   77;   13
    2;   78;   12
    2;   79;   11
    2;   80;   13
    2;   81;   14
    2;   82;   27
    2;   83;   15
    2;   84;   16
    2;   85;   17
    2;   86;   18
    2;   87;   12
    2;   88;   13
    2;   89;   19
    3;    1;    7
    3;    2;    4
    3;    3;    0
    3;    4;    5
    3;    5;    5
    3;    6;   34
    3;    7;   34
    3;    8;   32
    3;    9;   31
    3;   10;   19
    3;   11;    6
    3;   12;    3
    3;   13;    1
    3;   14;    4
    3;   15;    4
    3;   16;   33
    3;   17;   33
    3;   18;   31
    3;   19;   30
    3;   20;   18
    3;   21;    5
    3;   22;    4
    3;   23;    2
    3;   24;    3
    3;   25;   10
    3;   26;   32
    3;   27;   30
    3;   28;   29
    3;   29;   28
    3;   30;   17
    3;   31;    6
    3;   32;    7
    3;   33;    8
    3;   34;    9
    3;   35;   10
    3;   36;   11
    3;   37;   12
    3;   38;   13
    3;   39;   14
    3;   40;   16
    3;   41;   15
    3;   42;   14
    3;   43;   15
    3;   44;   14
    3;   45;   13
    3;   46;   12
    3;   47;   11
    3;   48;   13
    3;   49;   12
    3;   50;   12
    3;   51;   27
    3;   52;   15
    3;   53;   26
    3;   54;   25
    3;   55;   24
    3;   56;   23
    3;   57;   22
    3;   58;   21
    3;   59;   20
    3;   60;   19
    3;   61;   18
    3;   62;    9
    3;   63;   16
    3;   64;   17
    3;   65;   18
    3;   66;   19
    3;   67;   20
    3;   68;   21
    3;   69;   22
    3;   70;   23
    3;   71;   24
    3;   72;   25
    3;   73;   26
    3;   74;   27
    3;   75;   28
    3;   76;   16
    3;   77;   15
    3;   78;   14
    3;   79;   13
    3;   80;   15
    3;   81;   16
    3;   82;   29
    3;   83;   17
    3;   84;   18
    3;   85;   19
    3;   86;   20
    3;   87;   14
    3;   88;   15
    3;   89;   21
    4;    1;    9
    4;    2;    6
    4;    3;    4
    4;    4;    0
    4;    5;    4
    4;    6;   36
    4;    7;   36
    4;    8;   34
    4;    9;   33
    4;   10;   21
    4;   11;    8
    4;   12;    5
    4;   13;    3
    4;   14;    1
    4;   15;    3
    4;   16;   35
    4;   17;   35
    4;   18;   33
    4;   19;   32
    4;   20;   20
    4;   21;    7
    4;   22;    6
    4;   23;    4
    4;   24;    2
    4;   25;   12
    4;   26;   34
    4;   27;   32
    4;   28;   31
    4;   29;   30
    4;   30;   19
    4;   31;    8
    4;   32;    9
    4;   33;   10
    4;   34;   11
    4;   35;   12
    4;   36;   13
    4;   37;   14
    4;   38;   15
    4;   39;   16
    4;   40;   18
    4;   41;   17
    4;   42;   16
    4;   43;   17
    4;   44;   16
    4;   45;   15
    4;   46;   14
    4;   47;   13
    4;   48;   15
    4;   49;   14
    4;   50;   14
    4;   51;   29
    4;   52;   17
    4;   53;   28
    4;   54;   27
    4;   55;   26
    4;   56;   25
    4;   57;   24
    4;   58;   23
    4;   59;   22
    4;   60;   21
    4;   61;   20
    4;   62;   11
    4;   63;   18
    4;   64;   19
    4;   65;   20
    4;   66;   21
    4;   67;   22
    4;   68;   23
    4;   69;   24
    4;   70;   25
    4;   71;   26
    4;   72;   27
    4;   73;   28
    4;   74;   29
    4;   75;   30
    4;   76;   18
    4;   77;   17
    4;   78;   16
    4;   79;   15
    4;   80;   17
    4;   81;   18
    4;   82;   31
    4;   83;   19
    4;   84;   20
    4;   85;   21
    4;   86;   22
    4;   87;   16
    4;   88;   17
    4;   89;   23
    5;    1;    9
    5;    2;    6
    5;    3;    4
    5;    4;    4
    5;    5;    0
    5;    6;   36
    5;    7;   36
    5;    8;   34
    5;    9;   33
    5;   10;   21
    5;   11;    8
    5;   12;    5
    5;   13;    3
    5;   14;    3
    5;   15;    1
    5;   16;   35
    5;   17;   35
    5;   18;   33
    5;   19;   32
    5;   20;   20
    5;   21;    7
    5;   22;    6
    5;   23;    4
    5;   24;    2
    5;   25;   12
    5;   26;   34
    5;   27;   32
    5;   28;   31
    5;   29;   30
    5;   30;   19
    5;   31;    8
    5;   32;    9
    5;   33;   10
    5;   34;   11
    5;   35;   12
    5;   36;   13
    5;   37;   14
    5;   38;   15
    5;   39;   16
    5;   40;   18
    5;   41;   17
    5;   42;   16
    5;   43;   17
    5;   44;   16
    5;   45;   15
    5;   46;   14
    5;   47;   13
    5;   48;   15
    5;   49;   14
    5;   50;   14
    5;   51;   29
    5;   52;   17
    5;   53;   28
    5;   54;   27
    5;   55;   26
    5;   56;   25
    5;   57;   24
    5;   58;   23
    5;   59;   22
    5;   60;   21
    5;   61;   20
    5;   62;   11
    5;   63;   18
    5;   64;   19
    5;   65;   20
    5;   66;   21
    5;   67;   22
    5;   68;   23
    5;   69;   24
    5;   70;   25
    5;   71;   26
    5;   72;   27
    5;   73;   28
    5;   74;   29
    5;   75;   30
    5;   76;   18
    5;   77;   17
    5;   78;   16
    5;   79;   15
    5;   80;   17
    5;   81;   18
    5;   82;   31
    5;   83;   19
    5;   84;   20
    5;   85;   21
    5;   86;   22
    5;   87;   16
    5;   88;   17
    5;   89;   23
    6;    1;   22
    6;    2;   23
    6;    3;   24
    6;    4;   25
    6;    5;   25
    6;    6;    0
    6;    7;    4
    6;    8;    4
    6;    9;    7
    6;   10;   17
    6;   11;   21
    6;   12;   22
    6;   13;   23
    6;   14;   24
    6;   15;   24
    6;   16;    1
    6;   17;    3
    6;   18;    3
    6;   19;    6
    6;   20;   16
    6;   21;   20
    6;   22;   21
    6;   23;   22
    6;   24;   23
    6;   25;   19
    6;   26;    2
    6;   27;    4
    6;   28;    5
    6;   29;    6
    6;   30;   15
    6;   31;   19
    6;   32;   18
    6;   33;   17
    6;   34;   16
    6;   35;   15
    6;   36;   14
    6;   37;   13
    6;   38;   12
    6;   39;   13
    6;   40;   14
    6;   41;   13
    6;   42;   12
    6;   43;   11
    6;   44;   14
    6;   45;   13
    6;   46;   12
    6;   47;   16
    6;   48;   18
    6;   49;   17
    6;   50;   15
    6;   51;   25
    6;   52;   14
    6;   53;   24
    6;   54;   23
    6;   55;   22
    6;   56;   21
    6;   57;   20
    6;   58;   19
    6;   59;   18
    6;   60;   17
    6;   61;   16
    6;   62;   18
    6;   63;   13
    6;   64;   14
    6;   65;   15
    6;   66;   16
    6;   67;   17
    6;   68;   18
    6;   69;   19
    6;   70;   20
    6;   71;   21
    6;   72;   22
    6;   73;   23
    6;   74;    7
    6;   75;    8
    6;   76;   10
    6;   77;    9
    6;   78;   10
    6;   79;   11
    6;   80;   11
    6;   81;   12
    6;   82;    7
    6;   83;    8
    6;   84;    9
    6;   85;   10
    6;   86;   11
    6;   87;   11
    6;   88;   14
    6;   89;   12
    7;    1;   22
    7;    2;   23
    7;    3;   24
    7;    4;   25
    7;    5;   25
    7;    6;    4
    7;    7;    0
    7;    8;    4
    7;    9;    7
    7;   10;   17
    7;   11;   21
    7;   12;   22
    7;   13;   23
    7;   14;   24
    7;   15;   24
    7;   16;    3
    7;   17;    1
    7;   18;    3
    7;   19;    6
    7;   20;   16
    7;   21;   20
    7;   22;   21
    7;   23;   22
    7;   24;   23
    7;   25;   19
    7;   26;    2
    7;   27;    4
    7;   28;    5
    7;   29;    6
    7;   30;   15
    7;   31;   19
    7;   32;   18
    7;   33;   17
    7;   34;   16
    7;   35;   15
    7;   36;   14
    7;   37;   13
    7;   38;   12
    7;   39;   13
    7;   40;   14
    7;   41;   13
    7;   42;   12
    7;   43;   11
    7;   44;   14
    7;   45;   13
    7;   46;   12
    7;   47;   16
    7;   48;   18
    7;   49;   17
    7;   50;   15
    7;   51;   25
    7;   52;   14
    7;   53;   24
    7;   54;   23
    7;   55;   22
    7;   56;   21
    7;   57;   20
    7;   58;   19
    7;   59;   18
    7;   60;   17
    7;   61;   16
    7;   62;   18
    7;   63;   13
    7;   64;   14
    7;   65;   15
    7;   66;   16
    7;   67;   17
    7;   68;   18
    7;   69;   19
    7;   70;   20
    7;   71;   21
    7;   72;   22
    7;   73;   23
    7;   74;    7
    7;   75;    8
    7;   76;   10
    7;   77;    9
    7;   78;   10
    7;   79;   11
    7;   80;   11
    7;   81;   12
    7;   82;    7
    7;   83;    8
    7;   84;    9
    7;   85;   10
    7;   86;   11
    7;   87;   11
    7;   88;   14
    7;   89;   12
    8;    1;   20
    8;    2;   21
    8;    3;   22
    8;    4;   23
    8;    5;   23
    8;    6;    4
    8;    7;    4
    8;    8;    0
    8;    9;    5
    8;   10;   15
    8;   11;   19
    8;   12;   20
    8;   13;   21
    8;   14;   22
    8;   15;   22
    8;   16;    3
    8;   17;    3
    8;   18;    1
    8;   19;    4
    8;   20;   14
    8;   21;   18
    8;   22;   19
    8;   23;   20
    8;   24;   21
    8;   25;   17
    8;   26;    2
    8;   27;    2
    8;   28;    3
    8;   29;    4
    8;   30;   13
    8;   31;   17
    8;   32;   16
    8;   33;   15
    8;   34;   14
    8;   35;   13
    8;   36;   12
    8;   37;   11
    8;   38;   10
    8;   39;   11
    8;   40;   12
    8;   41;   11
    8;   42;   10
    8;   43;    9
    8;   44;   12
    8;   45;   11
    8;   46;   10
    8;   47;   14
    8;   48;   16
    8;   49;   15
    8;   50;   13
    8;   51;   23
    8;   52;   12
    8;   53;   22
    8;   54;   21
    8;   55;   20
    8;   56;   19
    8;   57;   18
    8;   58;   17
    8;   59;   16
    8;   60;   15
    8;   61;   14
    8;   62;   16
    8;   63;   11
    8;   64;   12
    8;   65;   13
    8;   66;   14
    8;   67;   15
    8;   68;   16
    8;   69;   17
    8;   70;   18
    8;   71;   19
    8;   72;   20
    8;   73;   21
    8;   74;    5
    8;   75;    6
    8;   76;    8
    8;   77;    7
    8;   78;    8
    8;   79;    9
    8;   80;    9
    8;   81;   10
    8;   82;    5
    8;   83;    6
    8;   84;    7
    8;   85;    8
    8;   86;    9
    8;   87;    9
    8;   88;   12
    8;   89;   10
    9;    1;   19
    9;    2;   20
    9;    3;   21
    9;    4;   22
    9;    5;   22
    9;    6;    7
    9;    7;    7
    9;    8;    5
    9;    9;    0
    9;   10;   14
    9;   11;   18
    9;   12;   19
    9;   13;   20
    9;   14;   21
    9;   15;   21
    9;   16;    6
    9;   17;    6
    9;   18;    4
    9;   19;    1
    9;   20;   13
    9;   21;   17
    9;   22;   18
    9;   23;   19
    9;   24;   20
    9;   25;   16
    9;   26;    5
    9;   27;    3
    9;   28;    2
    9;   29;    3
    9;   30;   12
    9;   31;   16
    9;   32;   15
    9;   33;   14
    9;   34;   13
    9;   35;   12
    9;   36;   11
    9;   37;   10
    9;   38;    9
    9;   39;   10
    9;   40;   11
    9;   41;   10
    9;   42;    9
    9;   43;    8
    9;   44;   11
    9;   45;   10
    9;   46;    9
    9;   47;   13
    9;   48;   15
    9;   49;   14
    9;   50;   12
    9;   51;   22
    9;   52;   11
    9;   53;   21
    9;   54;   20
    9;   55;   19
    9;   56;   18
    9;   57;   17
    9;   58;   16
    9;   59;   15
    9;   60;   14
    9;   61;   13
    9;   62;   15
    9;   63;   10
    9;   64;   11
    9;   65;   12
    9;   66;   13
    9;   67;   14
    9;   68;   15
    9;   69;   16
    9;   70;   17
    9;   71;   18
    9;   72;   19
    9;   73;   20
    9;   74;    4
    9;   75;    5
    9;   76;    7
    9;   77;    6
    9;   78;    7
    9;   79;    8
    9;   80;    8
    9;   81;    9
    9;   82;    4
    9;   83;    5
    9;   84;    6
    9;   85;    7
    9;   86;    8
    9;   87;    8
    9;   88;   11
    9;   89;    9
   10;    1;   22
   10;    2;   23
   10;    3;   24
   10;    4;   25
   10;    5;   25
   10;    6;   33
   10;    7;   33
   10;    8;   31
   10;    9;   30
   10;   10;    0
   10;   11;   21
   10;   12;   22
   10;   13;   23
   10;   14;   24
   10;   15;   24
   10;   16;   32
   10;   17;   32
   10;   18;   30
   10;   19;   29
   10;   20;    1
   10;   21;   20
   10;   22;   21
   10;   23;   22
   10;   24;   23
   10;   25;   19
   10;   26;   31
   10;   27;   29
   10;   28;   28
   10;   29;   27
   10;   30;    2
   10;   31;   19
   10;   32;   18
   10;   33;   17
   10;   34;   16
   10;   35;   15
   10;   36;   14
   10;   37;   15
   10;   38;   14
   10;   39;   13
   10;   40;    3
   10;   41;   20
   10;   42;   19
   10;   43;   20
   10;   44;   19
   10;   45;   18
   10;   46;   17
   10;   47;   16
   10;   48;   18
   10;   49;   17
   10;   50;   13
   10;   51;   12
   10;   52;   12
   10;   53;   11
   10;   54;   10
   10;   55;    9
   10;   56;    8
   10;   57;    7
   10;   58;    6
   10;   59;    5
   10;   60;    4
   10;   61;    3
   10;   62;   18
   10;   63;   15
   10;   64;   16
   10;   65;   17
   10;   66;   18
   10;   67;   19
   10;   68;   20
   10;   69;   21
   10;   70;   22
   10;   71;   23
   10;   72;   24
   10;   73;   25
   10;   74;   26
   10;   75;   27
   10;   76;   21
   10;   77;   20
   10;   78;   19
   10;   79;   18
   10;   80;   20
   10;   81;   21
   10;   82;   28
   10;   83;   22
   10;   84;   23
   10;   85;   24
   10;   86;   25
   10;   87;   15
   10;   88;   14
   10;   89;   26
   11;    1;    1
   11;    2;    4
   11;    3;    5
   11;    4;    6
   11;    5;    6
   11;    6;   30
   11;    7;   30
   11;    8;   28
   11;    9;   27
   11;   10;   15
   11;   11;    0
   11;   12;    3
   11;   13;    4
   11;   14;    5
   11;   15;    5
   11;   16;   29
   11;   17;   29
   11;   18;   27
   11;   19;   26
   11;   20;   14
   11;   21;    1
   11;   22;    2
   11;   23;    3
   11;   24;    4
   11;   25;    6
   11;   26;   28
   11;   27;   26
   11;   28;   25
   11;   29;   24
   11;   30;   13
   11;   31;    2
   11;   32;    3
   11;   33;    4
   11;   34;    5
   11;   35;    6
   11;   36;    7
   11;   37;    8
   11;   38;    9
   11;   39;   10
   11;   40;   12
   11;   41;   11
   11;   42;   10
   11;   43;   11
   11;   44;   10
   11;   45;    9
   11;   46;    8
   11;   47;    7
   11;   48;    9
   11;   49;    8
   11;   50;    8
   11;   51;   23
   11;   52;   11
   11;   53;   22
   11;   54;   21
   11;   55;   20
   11;   56;   19
   11;   57;   18
   11;   58;   17
   11;   59;   16
   11;   60;   15
   11;   61;   14
   11;   62;    5
   11;   63;   12
   11;   64;   13
   11;   65;   14
   11;   66;   15
   11;   67;   16
   11;   68;   17
   11;   69;   18
   11;   70;   19
   11;   71;   20
   11;   72;   21
   11;   73;   22
   11;   74;   23
   11;   75;   24
   11;   76;   12
   11;   77;   11
   11;   78;   10
   11;   79;    9
   11;   80;   11
   11;   81;   12
   11;   82;   25
   11;   83;   13
   11;   84;   14
   11;   85;   15
   11;   86;   16
   11;   87;   10
   11;   88;   11
   11;   89;   17
   12;    1;    4
   12;    2;    1
   12;    3;    4
   12;    4;    5
   12;    5;    5
   12;    6;   31
   12;    7;   31
   12;    8;   29
   12;    9;   28
   12;   10;   16
   12;   11;    3
   12;   12;    0
   12;   13;    3
   12;   14;    4
   12;   15;    4
   12;   16;   30
   12;   17;   30
   12;   18;   28
   12;   19;   27
   12;   20;   15
   12;   21;    2
   12;   22;    1
   12;   23;    2
   12;   24;    3
   12;   25;    7
   12;   26;   29
   12;   27;   27
   12;   28;   26
   12;   29;   25
   12;   30;   14
   12;   31;    3
   12;   32;    4
   12;   33;    5
   12;   34;    6
   12;   35;    7
   12;   36;    8
   12;   37;    9
   12;   38;   10
   12;   39;   11
   12;   40;   13
   12;   41;   12
   12;   42;   11
   12;   43;   12
   12;   44;   11
   12;   45;   10
   12;   46;    9
   12;   47;    8
   12;   48;   10
   12;   49;    9
   12;   50;    9
   12;   51;   24
   12;   52;   12
   12;   53;   23
   12;   54;   22
   12;   55;   21
   12;   56;   20
   12;   57;   19
   12;   58;   18
   12;   59;   17
   12;   60;   16
   12;   61;   15
   12;   62;    6
   12;   63;   13
   12;   64;   14
   12;   65;   15
   12;   66;   16
   12;   67;   17
   12;   68;   18
   12;   69;   19
   12;   70;   20
   12;   71;   21
   12;   72;   22
   12;   73;   23
   12;   74;   24
   12;   75;   25
   12;   76;   13
   12;   77;   12
   12;   78;   11
   12;   79;   10
   12;   80;   12
   12;   81;   13
   12;   82;   26
   12;   83;   14
   12;   84;   15
   12;   85;   16
   12;   86;   17
   12;   87;   11
   12;   88;   12
   12;   89;   18
   13;    1;    6
   13;    2;    3
   13;    3;    1
   13;    4;    4
   13;    5;    4
   13;    6;   33
   13;    7;   33
   13;    8;   31
   13;    9;   30
   13;   10;   18
   13;   11;    5
   13;   12;    2
   13;   13;    0
   13;   14;    3
   13;   15;    3
   13;   16;   32
   13;   17;   32
   13;   18;   30
   13;   19;   29
   13;   20;   17
   13;   21;    4
   13;   22;    3
   13;   23;    1
   13;   24;    2
   13;   25;    9
   13;   26;   31
   13;   27;   29
   13;   28;   28
   13;   29;   27
   13;   30;   16
   13;   31;    5
   13;   32;    6
   13;   33;    7
   13;   34;    8
   13;   35;    9
   13;   36;   10
   13;   37;   11
   13;   38;   12
   13;   39;   13
   13;   40;   15
   13;   41;   14
   13;   42;   13
   13;   43;   14
   13;   44;   13
   13;   45;   12
   13;   46;   11
   13;   47;   10
   13;   48;   12
   13;   49;   11
   13;   50;   11
   13;   51;   26
   13;   52;   14
   13;   53;   25
   13;   54;   24
   13;   55;   23
   13;   56;   22
   13;   57;   21
   13;   58;   20
   13;   59;   19
   13;   60;   18
   13;   61;   17
   13;   62;    8
   13;   63;   15
   13;   64;   16
   13;   65;   17
   13;   66;   18
   13;   67;   19
   13;   68;   20
   13;   69;   21
   13;   70;   22
   13;   71;   23
   13;   72;   24
   13;   73;   25
   13;   74;   26
   13;   75;   27
   13;   76;   15
   13;   77;   14
   13;   78;   13
   13;   79;   12
   13;   80;   14
   13;   81;   15
   13;   82;   28
   13;   83;   16
   13;   84;   17
   13;   85;   18
   13;   86;   19
   13;   87;   13
   13;   88;   14
   13;   89;   20
   14;    1;    8
   14;    2;    5
   14;    3;    3
   14;    4;    1
   14;    5;    3
   14;    6;   35
   14;    7;   35
   14;    8;   33
   14;    9;   32
   14;   10;   20
   14;   11;    7
   14;   12;    4
   14;   13;    2
   14;   14;    0
   14;   15;    2
   14;   16;   34
   14;   17;   34
   14;   18;   32
   14;   19;   31
   14;   20;   19
   14;   21;    6
   14;   22;    5
   14;   23;    3
   14;   24;    1
   14;   25;   11
   14;   26;   33
   14;   27;   31
   14;   28;   30
   14;   29;   29
   14;   30;   18
   14;   31;    7
   14;   32;    8
   14;   33;    9
   14;   34;   10
   14;   35;   11
   14;   36;   12
   14;   37;   13
   14;   38;   14
   14;   39;   15
   14;   40;   17
   14;   41;   16
   14;   42;   15
   14;   43;   16
   14;   44;   15
   14;   45;   14
   14;   46;   13
   14;   47;   12
   14;   48;   14
   14;   49;   13
   14;   50;   13
   14;   51;   28
   14;   52;   16
   14;   53;   27
   14;   54;   26
   14;   55;   25
   14;   56;   24
   14;   57;   23
   14;   58;   22
   14;   59;   21
   14;   60;   20
   14;   61;   19
   14;   62;   10
   14;   63;   17
   14;   64;   18
   14;   65;   19
   14;   66;   20
   14;   67;   21
   14;   68;   22
   14;   69;   23
   14;   70;   24
   14;   71;   25
   14;   72;   26
   14;   73;   27
   14;   74;   28
   14;   75;   29
   14;   76;   17
   14;   77;   16
   14;   78;   15
   14;   79;   14
   14;   80;   16
   14;   81;   17
   14;   82;   30
   14;   83;   18
   14;   84;   19
   14;   85;   20
   14;   86;   21
   14;   87;   15
   14;   88;   16
   14;   89;   22
   15;    1;    8
   15;    2;    5
   15;    3;    3
   15;    4;    3
   15;    5;    1
   15;    6;   35
   15;    7;   35
   15;    8;   33
   15;    9;   32
   15;   10;   20
   15;   11;    7
   15;   12;    4
   15;   13;    2
   15;   14;    2
   15;   15;    0
   15;   16;   34
   15;   17;   34
   15;   18;   32
   15;   19;   31
   15;   20;   19
   15;   21;    6
   15;   22;    5
   15;   23;    3
   15;   24;    1
   15;   25;   11
   15;   26;   33
   15;   27;   31
   15;   28;   30
   15;   29;   29
   15;   30;   18
   15;   31;    7
   15;   32;    8
   15;   33;    9
   15;   34;   10
   15;   35;   11
   15;   36;   12
   15;   37;   13
   15;   38;   14
   15;   39;   15
   15;   40;   17
   15;   41;   16
   15;   42;   15
   15;   43;   16
   15;   44;   15
   15;   45;   14
   15;   46;   13
   15;   47;   12
   15;   48;   14
   15;   49;   13
   15;   50;   13
   15;   51;   28
   15;   52;   16
   15;   53;   27
   15;   54;   26
   15;   55;   25
   15;   56;   24
   15;   57;   23
   15;   58;   22
   15;   59;   21
   15;   60;   20
   15;   61;   19
   15;   62;   10
   15;   63;   17
   15;   64;   18
   15;   65;   19
   15;   66;   20
   15;   67;   21
   15;   68;   22
   15;   69;   23
   15;   70;   24
   15;   71;   25
   15;   72;   26
   15;   73;   27
   15;   74;   28
   15;   75;   29
   15;   76;   17
   15;   77;   16
   15;   78;   15
   15;   79;   14
   15;   80;   16
   15;   81;   17
   15;   82;   30
   15;   83;   18
   15;   84;   19
   15;   85;   20
   15;   86;   21
   15;   87;   15
   15;   88;   16
   15;   89;   22
   16;    1;   21
   16;    2;   22
   16;    3;   23
   16;    4;   24
   16;    5;   24
   16;    6;    1
   16;    7;    3
   16;    8;    3
   16;    9;    6
   16;   10;   16
   16;   11;   20
   16;   12;   21
   16;   13;   22
   16;   14;   23
   16;   15;   23
   16;   16;    0
   16;   17;    2
   16;   18;    2
   16;   19;    5
   16;   20;   15
   16;   21;   19
   16;   22;   20
   16;   23;   21
   16;   24;   22
   16;   25;   18
   16;   26;    1
   16;   27;    3
   16;   28;    4
   16;   29;    5
   16;   30;   14
   16;   31;   18
   16;   32;   17
   16;   33;   16
   16;   34;   15
   16;   35;   14
   16;   36;   13
   16;   37;   12
   16;   38;   11
   16;   39;   12
   16;   40;   13
   16;   41;   12
   16;   42;   11
   16;   43;   10
   16;   44;   13
   16;   45;   12
   16;   46;   11
   16;   47;   15
   16;   48;   17
   16;   49;   16
   16;   50;   14
   16;   51;   24
   16;   52;   13
   16;   53;   23
   16;   54;   22
   16;   55;   21
   16;   56;   20
   16;   57;   19
   16;   58;   18
   16;   59;   17
   16;   60;   16
   16;   61;   15
   16;   62;   17
   16;   63;   12
   16;   64;   13
   16;   65;   14
   16;   66;   15
   16;   67;   16
   16;   68;   17
   16;   69;   18
   16;   70;   19
   16;   71;   20
   16;   72;   21
   16;   73;   22
   16;   74;    6
   16;   75;    7
   16;   76;    9
   16;   77;    8
   16;   78;    9
   16;   79;   10
   16;   80;   10
   16;   81;   11
   16;   82;    6
   16;   83;    7
   16;   84;    8
   16;   85;    9
   16;   86;   10
   16;   87;   10
   16;   88;   13
   16;   89;   11
   17;    1;   21
   17;    2;   22
   17;    3;   23
   17;    4;   24
   17;    5;   24
   17;    6;    3
   17;    7;    1
   17;    8;    3
   17;    9;    6
   17;   10;   16
   17;   11;   20
   17;   12;   21
   17;   13;   22
   17;   14;   23
   17;   15;   23
   17;   16;    2
   17;   17;    0
   17;   18;    2
   17;   19;    5
   17;   20;   15
   17;   21;   19
   17;   22;   20
   17;   23;   21
   17;   24;   22
   17;   25;   18
   17;   26;    1
   17;   27;    3
   17;   28;    4
   17;   29;    5
   17;   30;   14
   17;   31;   18
   17;   32;   17
   17;   33;   16
   17;   34;   15
   17;   35;   14
   17;   36;   13
   17;   37;   12
   17;   38;   11
   17;   39;   12
   17;   40;   13
   17;   41;   12
   17;   42;   11
   17;   43;   10
   17;   44;   13
   17;   45;   12
   17;   46;   11
   17;   47;   15
   17;   48;   17
   17;   49;   16
   17;   50;   14
   17;   51;   24
   17;   52;   13
   17;   53;   23
   17;   54;   22
   17;   55;   21
   17;   56;   20
   17;   57;   19
   17;   58;   18
   17;   59;   17
   17;   60;   16
   17;   61;   15
   17;   62;   17
   17;   63;   12
   17;   64;   13
   17;   65;   14
   17;   66;   15
   17;   67;   16
   17;   68;   17
   17;   69;   18
   17;   70;   19
   17;   71;   20
   17;   72;   21
   17;   73;   22
   17;   74;    6
   17;   75;    7
   17;   76;    9
   17;   77;    8
   17;   78;    9
   17;   79;   10
   17;   80;   10
   17;   81;   11
   17;   82;    6
   17;   83;    7
   17;   84;    8
   17;   85;    9
   17;   86;   10
   17;   87;   10
   17;   88;   13
   17;   89;   11
   18;    1;   19
   18;    2;   20
   18;    3;   21
   18;    4;   22
   18;    5;   22
   18;    6;    3
   18;    7;    3
   18;    8;    1
   18;    9;    4
   18;   10;   14
   18;   11;   18
   18;   12;   19
   18;   13;   20
   18;   14;   21
   18;   15;   21
   18;   16;    2
   18;   17;    2
   18;   18;    0
   18;   19;    3
   18;   20;   13
   18;   21;   17
   18;   22;   18
   18;   23;   19
   18;   24;   20
   18;   25;   16
   18;   26;    1
   18;   27;    1
   18;   28;    2
   18;   29;    3
   18;   30;   12
   18;   31;   16
   18;   32;   15
   18;   33;   14
   18;   34;   13
   18;   35;   12
   18;   36;   11
   18;   37;   10
   18;   38;    9
   18;   39;   10
   18;   40;   11
   18;   41;   10
   18;   42;    9
